source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_NRMCB_Wa_1,2021-10-20,2021-11-24,2021-06-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um,Wa SOP1,no DNA Shield. shipped in dry ice,5.0,2021-06-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_210621,2021-10-18,2021-11-24,3-200,3.0,200.0,EMOBON_NRMCBWa_20210621_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_146,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 3-200um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,3-200,3.0,,EMOBON_NRMCBWa_20220803_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_147,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 3-200um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,3-200,3.0,,EMOBON_NRMCBWa_20220803_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_148,2022-10-19,2023-06-01,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 0.2-3um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220803_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_149,2022-10-19,2023-06-01,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 0.2-3um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,2022-10-17,2023-06-01,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220803_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_150,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 0.2-3um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220803_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_151,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 0.2-3um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220803_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_152,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction 0.2-3um,Wa SOP1,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20220803_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_153,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >20um,Wa SOP2,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>20,20.0,,EMOBON_NRMCBWa2_20220803_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_154,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >20um,Wa SOP2,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>20,20.0,,EMOBON_NRMCBWa2_20220803_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_155,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >20um,Wa SOP2,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>20,20.0,,EMOBON_NRMCBWa2_20220803_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_156,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >20um,Wa SOP2,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>20,20.0,,EMOBON_NRMCBWa2_20220803_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_157,,,2022-08-03,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >20um,Wa SOP2,,5.0,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>20,20.0,,EMOBON_NRMCBWa2_20220803_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_158,,,2022-08-03,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >200um,Wa SOP2,,,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>200,200.0,,EMOBON_NRMCBWa2_20220803_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_159,,,2022-08-03,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >200um,Wa SOP3,,,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>200,200.0,,EMOBON_NRMCBWa2_20220803_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_160,,,2022-08-03,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >200um,Wa SOP3,,,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>200,200.0,,EMOBON_NRMCBWa2_20220803_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_161,,,2022-08-03,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >200um,Wa SOP3,,,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>200,200.0,,EMOBON_NRMCBWa2_20220803_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_162,,,2022-08-03,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-08-03 size fraction >200um,Wa SOP3,,,2022-08-03,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_220803,,,>200,200.0,,EMOBON_NRMCBWa2_20220803_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_163,2023-06-28,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 3-200um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20221011_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_164,2023-06-28,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 3-200um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20221011_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_165,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 3-200um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,3-200,3.0,,EMOBON_NRMCBWa_20221011_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_166,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 3-200um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,3-200,3.0,,EMOBON_NRMCBWa_20221011_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_167,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 3-200um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,3-200,3.0,,EMOBON_NRMCBWa_20221011_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_168,2023-06-28,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 0.2-3um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221011_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_169,2023-06-28,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 0.2-3um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221011_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_170,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 0.2-3um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221011_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_171,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 0.2-3um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221011_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_172,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction 0.2-3um,Wa SOP1,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221011_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_173,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >20um,Wa SOP2,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>20,20.0,,EMOBON_NRMCBWa2_20221011_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_174,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >20um,Wa SOP2,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>20,20.0,,EMOBON_NRMCBWa2_20221011_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_175,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >20um,Wa SOP2,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>20,20.0,,EMOBON_NRMCBWa2_20221011_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_176,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >20um,Wa SOP2,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>20,20.0,,EMOBON_NRMCBWa2_20221011_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_177,,,2022-10-11,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >20um,Wa SOP2,,5.0,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>20,20.0,,EMOBON_NRMCBWa2_20221011_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_178,,,2022-10-11,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >200um,Wa SOP2,,,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>200,200.0,,EMOBON_NRMCBWa2_20221011_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_179,,,2022-10-11,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >200um,Wa SOP3,,,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>200,200.0,,EMOBON_NRMCBWa2_20221011_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_180,,,2022-10-11,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >200um,Wa SOP3,,,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>200,200.0,,EMOBON_NRMCBWa2_20221011_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_181,,,2022-10-11,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >200um,Wa SOP3,,,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>200,200.0,,EMOBON_NRMCBWa2_20221011_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_182,,,2022-10-11,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-10-11 size fraction >200um,Wa SOP3,,,2022-10-11,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221011,,,>200,200.0,,EMOBON_NRMCBWa2_20221011_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_183,2023-06-28,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 3-200um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20221206_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_184,2023-06-28,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 3-200um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20221206_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_185,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 3-200um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,3-200,3.0,,EMOBON_NRMCBWa_20221206_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_186,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 3-200um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,3-200,3.0,,EMOBON_NRMCBWa_20221206_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_187,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 3-200um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,3-200,3.0,,EMOBON_NRMCBWa_20221206_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_188,2023-06-28,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 0.2-3um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221206_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_189,2023-06-28,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 0.2-3um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221206_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_190,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 0.2-3um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221206_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_191,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 0.2-3um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221206_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_192,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction 0.2-3um,Wa SOP1,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20221206_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_193,,,2022-12-06,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction >20um,Wa SOP2,,5.0,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,>20,20.0,,EMOBON_NRMCBWa2_20221206_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
